x,y,contour_id,colour
1000,149,0,#FF0000
1000,147,0,#FF0000
1002,145,0,#FF0000
1002,144,0,#FF0000
1002,142,0,#FF0000
1002,140,0,#FF0000
1002,138,0,#FF0000
1002,136,0,#FF0000
1002,135,0,#FF0000
1002,133,0,#FF0000
1002,131,0,#FF0000
1004,129,0,#FF0000
1004,127,0,#FF0000
1004,125,0,#FF0000
1004,124,0,#FF0000
1004,122,0,#FF0000
1004,120,0,#FF0000
1004,118,0,#FF0000
1004,116,0,#FF0000
1004,115,0,#FF0000
1004,113,0,#FF0000
1006,113,0,#FF0000
1006,111,0,#FF0000
1006,109,0,#FF0000
1006,107,0,#FF0000
1006,105,0,#FF0000
1006,104,0,#FF0000
1006,102,0,#FF0000
1006,100,0,#FF0000
1006,98,0,#FF0000
1006,96,0,#FF0000
1006,95,0,#FF0000
1006,93,0,#FF0000
1006,91,0,#FF0000
1004,91,0,#FF0000
1004,89,0,#FF0000
1002,89,0,#FF0000
1002,87,0,#FF0000
1000,87,0,#FF0000
1000,85,0,#FF0000
1000,84,0,#FF0000
998,84,0,#FF0000
998,82,0,#FF0000
997,80,0,#FF0000
995,78,0,#FF0000
993,76,0,#FF0000
991,75,0,#FF0000
989,75,0,#FF0000
989,73,0,#FF0000
987,73,0,#FF0000
986,73,0,#FF0000
986,71,0,#FF0000
986,69,0,#FF0000
984,67,0,#FF0000
982,67,0,#FF0000
982,65,0,#FF0000
980,65,0,#FF0000
978,65,0,#FF0000
978,64,0,#FF0000
977,64,0,#FF0000
977,62,0,#FF0000
975,62,0,#FF0000
973,60,0,#FF0000
971,60,0,#FF0000
969,60,0,#FF0000
967,58,0,#FF0000
966,58,0,#FF0000
964,58,0,#FF0000
962,58,0,#FF0000
960,58,0,#FF0000
958,58,0,#FF0000
957,58,0,#FF0000
955,58,0,#FF0000
953,58,0,#FF0000
953,56,0,#FF0000
951,56,0,#FF0000
949,56,0,#FF0000
947,56,0,#FF0000
946,56,0,#FF0000
944,56,0,#FF0000
942,56,0,#FF0000
940,56,0,#FF0000
938,56,0,#FF0000
937,56,0,#FF0000
935,56,0,#FF0000
935,58,0,#FF0000
933,58,0,#FF0000
931,58,0,#FF0000
929,58,0,#FF0000
929,60,0,#FF0000
927,60,0,#FF0000
927,62,0,#FF0000
926,62,0,#FF0000
924,62,0,#FF0000
924,64,0,#FF0000
924,65,0,#FF0000
922,65,0,#FF0000
920,65,0,#FF0000
918,67,0,#FF0000
917,67,0,#FF0000
915,67,0,#FF0000
915,69,0,#FF0000
913,69,0,#FF0000
911,69,0,#FF0000
911,71,0,#FF0000
909,71,0,#FF0000
909,73,0,#FF0000
907,73,0,#FF0000
906,73,0,#FF0000
904,75,0,#FF0000
902,76,0,#FF0000
900,78,0,#FF0000
898,80,0,#FF0000
897,82,0,#FF0000
895,84,0,#FF0000
893,84,0,#FF0000
891,84,0,#FF0000
891,85,0,#FF0000
891,87,0,#FF0000
889,87,0,#FF0000
887,87,0,#FF0000
887,89,0,#FF0000
886,89,0,#FF0000
884,89,0,#FF0000
882,89,0,#FF0000
880,89,0,#FF0000
878,89,0,#FF0000
877,89,0,#FF0000
875,89,0,#FF0000
873,89,0,#FF0000
873,87,0,#FF0000
871,87,0,#FF0000
871,85,0,#FF0000
869,85,0,#FF0000
869,84,0,#FF0000
867,84,0,#FF0000
866,84,0,#FF0000
866,82,0,#FF0000
866,80,0,#FF0000
864,80,0,#FF0000
862,80,0,#FF0000
860,78,0,#FF0000
858,78,0,#FF0000
858,76,0,#FF0000
857,76,0,#FF0000
857,75,0,#FF0000
855,75,0,#FF0000
855,73,0,#FF0000
853,73,0,#FF0000
851,73,0,#FF0000
849,71,0,#FF0000
847,69,0,#FF0000
846,69,0,#FF0000
844,69,0,#FF0000
844,67,0,#FF0000
842,67,0,#FF0000
840,67,0,#FF0000
838,67,0,#FF0000
837,67,0,#FF0000
837,65,0,#FF0000
835,65,0,#FF0000
833,65,0,#FF0000
831,64,0,#FF0000
829,64,0,#FF0000
827,64,0,#FF0000
826,62,0,#FF0000
824,62,0,#FF0000
824,60,0,#FF0000
822,60,0,#FF0000
820,60,0,#FF0000
818,60,0,#FF0000
817,60,0,#FF0000
815,60,0,#FF0000
813,60,0,#FF0000
811,60,0,#FF0000
809,60,0,#FF0000
807,60,0,#FF0000
806,60,0,#FF0000
804,60,0,#FF0000
804,62,0,#FF0000
802,62,0,#FF0000
800,62,0,#FF0000
798,64,0,#FF0000
797,64,0,#FF0000
795,64,0,#FF0000
795,65,0,#FF0000
793,65,0,#FF0000
791,67,0,#FF0000
789,67,0,#FF0000
787,69,0,#FF0000
786,69,0,#FF0000
784,69,0,#FF0000
782,69,0,#FF0000
782,71,0,#FF0000
782,73,0,#FF0000
780,73,0,#FF0000
778,73,0,#FF0000
777,75,0,#FF0000
775,76,0,#FF0000
773,78,0,#FF0000
771,80,0,#FF0000
769,80,0,#FF0000
769,82,0,#FF0000
767,82,0,#FF0000
767,84,0,#FF0000
766,84,0,#FF0000
764,84,0,#FF0000
764,85,0,#FF0000
764,87,0,#FF0000
762,89,0,#FF0000
762,91,0,#FF0000
760,91,0,#FF0000
760,93,0,#FF0000
760,95,0,#FF0000
758,96,0,#FF0000
758,98,0,#FF0000
758,100,0,#FF0000
758,102,0,#FF0000
757,102,0,#FF0000
757,104,0,#FF0000
757,105,0,#FF0000
757,107,0,#FF0000
757,109,0,#FF0000
757,111,0,#FF0000
757,113,0,#FF0000
755,113,0,#FF0000
755,115,0,#FF0000
755,116,0,#FF0000
755,118,0,#FF0000
753,120,0,#FF0000
753,122,0,#FF0000
753,124,0,#FF0000
753,125,0,#FF0000
753,127,0,#FF0000
753,129,0,#FF0000
753,131,0,#FF0000
753,133,0,#FF0000
753,135,0,#FF0000
753,136,0,#FF0000
753,138,0,#FF0000
753,140,0,#FF0000
753,142,0,#FF0000
753,144,0,#FF0000
753,145,0,#FF0000
753,147,0,#FF0000
753,149,0,#FF0000
753,151,0,#FF0000
753,153,0,#FF0000
753,155,0,#FF0000
753,156,0,#FF0000
753,158,0,#FF0000
753,160,0,#FF0000
753,162,0,#FF0000
753,164,0,#FF0000
753,165,0,#FF0000
753,167,0,#FF0000
755,169,0,#FF0000
755,171,0,#FF0000
755,173,0,#FF0000
755,175,0,#FF0000
755,176,0,#FF0000
757,178,0,#FF0000
757,180,0,#FF0000
757,182,0,#FF0000
757,184,0,#FF0000
757,185,0,#FF0000
758,185,0,#FF0000
758,187,0,#FF0000
758,189,0,#FF0000
760,189,0,#FF0000
760,191,0,#FF0000
760,193,0,#FF0000
762,195,0,#FF0000
762,196,0,#FF0000
764,196,0,#FF0000
764,198,0,#FF0000
764,200,0,#FF0000
766,202,0,#FF0000
766,204,0,#FF0000
767,205,0,#FF0000
767,207,0,#FF0000
767,209,0,#FF0000
769,209,0,#FF0000
769,211,0,#FF0000
769,213,0,#FF0000
771,213,0,#FF0000
771,215,0,#FF0000
773,215,0,#FF0000
773,216,0,#FF0000
775,216,0,#FF0000
775,218,0,#FF0000
777,218,0,#FF0000
777,220,0,#FF0000
778,220,0,#FF0000
778,222,0,#FF0000
780,222,0,#FF0000
782,222,0,#FF0000
782,224,0,#FF0000
782,225,0,#FF0000
782,227,0,#FF0000
782,229,0,#FF0000
784,231,0,#FF0000
784,233,0,#FF0000
786,235,0,#FF0000
786,236,0,#FF0000
786,238,0,#FF0000
786,240,0,#FF0000
786,242,0,#FF0000
786,244,0,#FF0000
786,245,0,#FF0000
786,247,0,#FF0000
786,249,0,#FF0000
786,251,0,#FF0000
786,253,0,#FF0000
786,255,0,#FF0000
786,256,0,#FF0000
786,258,0,#FF0000
787,258,0,#FF0000
787,260,0,#FF0000
787,262,0,#FF0000
789,262,0,#FF0000
789,264,0,#FF0000
789,265,0,#FF0000
789,267,0,#FF0000
789,269,0,#FF0000
789,271,0,#FF0000
789,273,0,#FF0000
789,275,0,#FF0000
789,276,0,#FF0000
789,278,0,#FF0000
789,280,0,#FF0000
789,282,0,#FF0000
789,284,0,#FF0000
789,285,0,#FF0000
789,287,0,#FF0000
789,289,0,#FF0000
789,291,0,#FF0000
789,293,0,#FF0000
789,295,0,#FF0000
789,296,0,#FF0000
787,298,0,#FF0000
786,298,0,#FF0000
786,300,0,#FF0000
786,302,0,#FF0000
786,304,0,#FF0000
784,305,0,#FF0000
784,307,0,#FF0000
782,307,0,#FF0000
782,309,0,#FF0000
780,311,0,#FF0000
778,311,0,#FF0000
778,313,0,#FF0000
777,313,0,#FF0000
775,313,0,#FF0000
773,313,0,#FF0000
771,313,0,#FF0000
769,313,0,#FF0000
767,313,0,#FF0000
766,313,0,#FF0000
764,313,0,#FF0000
762,313,0,#FF0000
760,313,0,#FF0000
758,313,0,#FF0000
757,313,0,#FF0000
755,313,0,#FF0000
753,313,0,#FF0000
753,311,0,#FF0000
751,311,0,#FF0000
749,311,0,#FF0000
749,309,0,#FF0000
747,309,0,#FF0000
747,307,0,#FF0000
746,307,0,#FF0000
746,305,0,#FF0000
746,304,0,#FF0000
746,302,0,#FF0000
746,300,0,#FF0000
746,298,0,#FF0000
746,296,0,#FF0000
746,295,0,#FF0000
746,293,0,#FF0000
746,291,0,#FF0000
746,289,0,#FF0000
746,287,0,#FF0000
746,285,0,#FF0000
746,284,0,#FF0000
744,282,0,#FF0000
744,280,0,#FF0000
744,278,0,#FF0000
744,276,0,#FF0000
744,275,0,#FF0000
744,273,0,#FF0000
744,271,0,#FF0000
744,269,0,#FF0000
742,269,0,#FF0000
742,267,0,#FF0000
742,265,0,#FF0000
742,264,0,#FF0000
742,262,0,#FF0000
742,260,0,#FF0000
742,258,0,#FF0000
740,256,0,#FF0000
740,255,0,#FF0000
740,253,0,#FF0000
740,251,0,#FF0000
740,249,0,#FF0000
740,247,0,#FF0000
738,247,0,#FF0000
738,245,0,#FF0000
738,244,0,#FF0000
738,242,0,#FF0000
738,240,0,#FF0000
737,240,0,#FF0000
737,238,0,#FF0000
737,236,0,#FF0000
737,235,0,#FF0000
735,233,0,#FF0000
735,231,0,#FF0000
735,229,0,#FF0000
733,227,0,#FF0000
733,225,0,#FF0000
733,224,0,#FF0000
731,222,0,#FF0000
731,220,0,#FF0000
731,218,0,#FF0000
729,218,0,#FF0000
729,216,0,#FF0000
729,215,0,#FF0000
727,215,0,#FF0000
727,213,0,#FF0000
727,211,0,#FF0000
727,209,0,#FF0000
727,207,0,#FF0000
727,205,0,#FF0000
727,204,0,#FF0000
727,202,0,#FF0000
727,200,0,#FF0000
726,200,0,#FF0000
726,198,0,#FF0000
726,196,0,#FF0000
724,196,0,#FF0000
724,195,0,#FF0000
724,193,0,#FF0000
722,191,0,#FF0000
722,189,0,#FF0000
720,187,0,#FF0000
720,185,0,#FF0000
718,184,0,#FF0000
718,182,0,#FF0000
717,182,0,#FF0000
717,180,0,#FF0000
717,178,0,#FF0000
715,176,0,#FF0000
715,175,0,#FF0000
715,173,0,#FF0000
713,171,0,#FF0000
713,169,0,#FF0000
713,167,0,#FF0000
711,167,0,#FF0000
711,165,0,#FF0000
711,164,0,#FF0000
709,164,0,#FF0000
709,162,0,#FF0000
709,160,0,#FF0000
709,158,0,#FF0000
709,156,0,#FF0000
707,155,0,#FF0000
707,153,0,#FF0000
707,151,0,#FF0000
706,149,0,#FF0000
706,147,0,#FF0000
706,145,0,#FF0000
704,144,0,#FF0000
704,142,0,#FF0000
702,142,0,#FF0000
702,140,0,#FF0000
702,138,0,#FF0000
700,138,0,#FF0000
698,138,0,#FF0000
698,136,0,#FF0000
698,135,0,#FF0000
697,133,0,#FF0000
695,131,0,#FF0000
693,129,0,#FF0000
691,127,0,#FF0000
691,125,0,#FF0000
689,125,0,#FF0000
689,124,0,#FF0000
687,124,0,#FF0000
687,122,0,#FF0000
686,122,0,#FF0000
686,120,0,#FF0000
684,120,0,#FF0000
682,118,0,#FF0000
680,118,0,#FF0000
678,118,0,#FF0000
677,116,0,#FF0000
675,116,0,#FF0000
673,116,0,#FF0000
671,116,0,#FF0000
669,116,0,#FF0000
669,115,0,#FF0000
667,115,0,#FF0000
666,115,0,#FF0000
664,115,0,#FF0000
662,115,0,#FF0000
660,115,0,#FF0000
658,115,0,#FF0000
657,115,0,#FF0000
655,115,0,#FF0000
653,115,0,#FF0000
651,115,0,#FF0000
649,115,0,#FF0000
647,115,0,#FF0000
647,116,0,#FF0000
646,116,0,#FF0000
644,116,0,#FF0000
644,118,0,#FF0000
642,118,0,#FF0000
642,120,0,#FF0000
640,120,0,#FF0000
640,122,0,#FF0000
640,124,0,#FF0000
638,124,0,#FF0000
637,125,0,#FF0000
637,127,0,#FF0000
635,129,0,#FF0000
633,131,0,#FF0000
633,133,0,#FF0000
633,135,0,#FF0000
631,136,0,#FF0000
629,138,0,#FF0000
629,140,0,#FF0000
627,142,0,#FF0000
627,144,0,#FF0000
626,145,0,#FF0000
626,147,0,#FF0000
626,149,0,#FF0000
624,149,0,#FF0000
624,151,0,#FF0000
622,153,0,#FF0000
622,155,0,#FF0000
622,156,0,#FF0000
620,156,0,#FF0000
620,158,0,#FF0000
618,160,0,#FF0000
618,162,0,#FF0000
617,164,0,#FF0000
615,164,0,#FF0000
615,165,0,#FF0000
615,167,0,#FF0000
615,169,0,#FF0000
615,171,0,#FF0000
613,173,0,#FF0000
611,175,0,#FF0000
611,176,0,#FF0000
609,178,0,#FF0000
609,180,0,#FF0000
609,182,0,#FF0000
607,184,0,#FF0000
607,185,0,#FF0000
606,187,0,#FF0000
606,189,0,#FF0000
606,191,0,#FF0000
606,193,0,#FF0000
604,193,0,#FF0000
604,195,0,#FF0000
604,196,0,#FF0000
604,198,0,#FF0000
604,200,0,#FF0000
604,202,0,#FF0000
604,204,0,#FF0000
602,204,0,#FF0000
602,205,0,#FF0000
602,207,0,#FF0000
602,209,0,#FF0000
602,211,0,#FF0000
602,213,0,#FF0000
602,215,0,#FF0000
602,216,0,#FF0000
602,218,0,#FF0000
602,220,0,#FF0000
602,222,0,#FF0000
600,222,0,#FF0000
600,224,0,#FF0000
600,225,0,#FF0000
600,227,0,#FF0000
600,229,0,#FF0000
600,231,0,#FF0000
600,233,0,#FF0000
598,233,0,#FF0000
598,235,0,#FF0000
598,236,0,#FF0000
597,236,0,#FF0000
597,238,0,#FF0000
597,240,0,#FF0000
597,242,0,#FF0000
597,244,0,#FF0000
595,244,0,#FF0000
595,245,0,#FF0000
595,247,0,#FF0000
595,249,0,#FF0000
593,251,0,#FF0000
593,253,0,#FF0000
593,255,0,#FF0000
593,256,0,#FF0000
591,258,0,#FF0000
589,260,0,#FF0000
589,262,0,#FF0000
589,264,0,#FF0000
589,265,0,#FF0000
587,265,0,#FF0000
587,267,0,#FF0000
587,269,0,#FF0000
586,269,0,#FF0000
586,271,0,#FF0000
586,273,0,#FF0000
584,273,0,#FF0000
584,275,0,#FF0000
582,276,0,#FF0000
580,278,0,#FF0000
578,280,0,#FF0000
578,282,0,#FF0000
577,284,0,#FF0000
575,285,0,#FF0000
575,287,0,#FF0000
575,289,0,#FF0000
575,291,0,#FF0000
573,293,0,#FF0000
571,295,0,#FF0000
571,296,0,#FF0000
569,298,0,#FF0000
567,300,0,#FF0000
567,302,0,#FF0000
566,304,0,#FF0000
564,305,0,#FF0000
564,307,0,#FF0000
562,307,0,#FF0000
560,307,0,#FF0000
558,307,0,#FF0000
557,307,0,#FF0000
557,309,0,#FF0000
555,309,0,#FF0000
553,309,0,#FF0000
551,309,0,#FF0000
549,309,0,#FF0000
547,309,0,#FF0000
546,309,0,#FF0000
544,309,0,#FF0000
542,309,0,#FF0000
540,309,0,#FF0000
538,309,0,#FF0000
537,307,0,#FF0000
537,305,0,#FF0000
537,304,0,#FF0000
535,304,0,#FF0000
535,302,0,#FF0000
535,300,0,#FF0000
535,298,0,#FF0000
535,296,0,#FF0000
535,295,0,#FF0000
535,293,0,#FF0000
535,291,0,#FF0000
537,291,0,#FF0000
537,289,0,#FF0000
537,287,0,#FF0000
538,287,0,#FF0000
538,285,0,#FF0000
538,284,0,#FF0000
538,282,0,#FF0000
538,280,0,#FF0000
540,278,0,#FF0000
540,276,0,#FF0000
540,275,0,#FF0000
542,273,0,#FF0000
542,271,0,#FF0000
542,269,0,#FF0000
544,269,0,#FF0000
544,267,0,#FF0000
546,265,0,#FF0000
546,264,0,#FF0000
546,262,0,#FF0000
547,260,0,#FF0000
549,258,0,#FF0000
549,256,0,#FF0000
551,255,0,#FF0000
551,253,0,#FF0000
553,251,0,#FF0000
555,249,0,#FF0000
555,247,0,#FF0000
555,245,0,#FF0000
557,244,0,#FF0000
558,242,0,#FF0000
560,240,0,#FF0000
560,238,0,#FF0000
562,236,0,#FF0000
562,235,0,#FF0000
564,233,0,#FF0000
566,231,0,#FF0000
566,229,0,#FF0000
567,227,0,#FF0000
567,225,0,#FF0000
569,224,0,#FF0000
569,222,0,#FF0000
571,222,0,#FF0000
571,220,0,#FF0000
571,218,0,#FF0000
573,218,0,#FF0000
573,216,0,#FF0000
573,215,0,#FF0000
573,213,0,#FF0000
575,211,0,#FF0000
575,209,0,#FF0000
575,207,0,#FF0000
577,205,0,#FF0000
577,204,0,#FF0000
577,202,0,#FF0000
578,200,0,#FF0000
578,198,0,#FF0000
578,196,0,#FF0000
580,196,0,#FF0000
580,195,0,#FF0000
582,193,0,#FF0000
582,191,0,#FF0000
582,189,0,#FF0000
584,189,0,#FF0000
584,187,0,#FF0000
584,185,0,#FF0000
586,185,0,#FF0000
586,184,0,#FF0000
586,182,0,#FF0000
586,180,0,#FF0000
586,178,0,#FF0000
587,176,0,#FF0000
587,175,0,#FF0000
589,175,0,#FF0000
589,173,0,#FF0000
589,171,0,#FF0000
589,169,0,#FF0000
591,167,0,#FF0000
591,165,0,#FF0000
593,164,0,#FF0000
593,162,0,#FF0000
593,160,0,#FF0000
595,160,0,#FF0000
595,158,0,#FF0000
595,156,0,#FF0000
595,155,0,#FF0000
597,153,0,#FF0000
597,151,0,#FF0000
597,149,0,#FF0000
598,147,0,#FF0000
598,145,0,#FF0000
600,144,0,#FF0000
600,142,0,#FF0000
602,140,0,#FF0000
602,138,0,#FF0000
602,136,0,#FF0000
604,135,0,#FF0000
604,133,0,#FF0000
604,131,0,#FF0000
606,131,0,#FF0000
607,129,0,#FF0000
607,127,0,#FF0000
607,125,0,#FF0000
609,124,0,#FF0000
609,122,0,#FF0000
611,120,0,#FF0000
611,118,0,#FF0000
611,116,0,#FF0000
613,116,0,#FF0000
615,116,0,#FF0000
615,115,0,#FF0000
615,113,0,#FF0000
617,113,0,#FF0000
618,113,0,#FF0000
618,111,0,#FF0000
618,109,0,#FF0000
620,107,0,#FF0000
622,107,0,#FF0000
622,105,0,#FF0000
624,104,0,#FF0000
626,102,0,#FF0000
627,100,0,#FF0000
629,98,0,#FF0000
629,96,0,#FF0000
631,96,0,#FF0000
631,95,0,#FF0000
633,95,0,#FF0000
633,93,0,#FF0000
633,91,0,#FF0000
635,91,0,#FF0000
635,89,0,#FF0000
637,87,0,#FF0000
637,85,0,#FF0000
637,84,0,#FF0000
637,82,0,#FF0000
637,80,0,#FF0000
638,78,0,#FF0000
640,76,0,#FF0000
640,75,0,#FF0000
642,73,0,#FF0000
644,73,0,#FF0000
644,71,0,#FF0000
644,69,0,#FF0000
646,67,0,#FF0000
646,65,0,#FF0000
647,64,0,#FF0000
647,62,0,#FF0000
647,60,0,#FF0000
647,58,0,#FF0000
647,56,0,#FF0000
647,55,0,#FF0000
647,53,0,#FF0000
647,51,0,#FF0000
646,51,0,#FF0000
646,49,0,#FF0000
646,47,0,#FF0000
644,47,0,#FF0000
644,45,0,#FF0000
644,44,0,#FF0000
642,42,0,#FF0000
642,40,0,#FF0000
640,40,0,#FF0000
640,38,0,#FF0000
640,36,0,#FF0000
638,35,0,#FF0000
638,33,0,#FF0000
637,33,0,#FF0000
637,31,0,#FF0000
637,29,0,#FF0000
635,27,0,#FF0000
635,25,0,#FF0000
633,25,0,#FF0000
633,24,0,#FF0000
633,22,0,#FF0000
633,20,0,#FF0000
631,20,0,#FF0000
631,18,0,#FF0000
629,18,0,#FF0000
629,16,0,#FF0000
627,16,0,#FF0000
626,15,0,#FF0000
624,13,0,#FF0000
622,13,0,#FF0000
622,11,0,#FF0000
620,11,0,#FF0000
618,11,0,#FF0000
617,11,0,#FF0000
617,9,0,#FF0000
615,9,0,#FF0000
613,9,0,#FF0000
611,9,0,#FF0000
609,9,0,#FF0000
607,9,0,#FF0000
606,9,0,#FF0000
604,9,0,#FF0000
604,11,0,#FF0000
602,11,0,#FF0000
600,11,0,#FF0000
600,13,0,#FF0000
600,15,0,#FF0000
598,15,0,#FF0000
598,16,0,#FF0000
598,18,0,#FF0000
597,18,0,#FF0000
597,20,0,#FF0000
597,22,0,#FF0000
595,24,0,#FF0000
595,25,0,#FF0000
593,25,0,#FF0000
593,27,0,#FF0000
591,27,0,#FF0000
589,27,0,#FF0000
587,27,0,#FF0000
586,29,0,#FF0000
584,29,0,#FF0000
582,29,0,#FF0000
580,31,0,#FF0000
578,33,0,#FF0000
577,33,0,#FF0000
575,33,0,#FF0000
575,35,0,#FF0000
573,36,0,#FF0000
571,36,0,#FF0000
569,36,0,#FF0000
567,36,0,#FF0000
566,38,0,#FF0000
564,40,0,#FF0000
562,40,0,#FF0000
560,40,0,#FF0000
560,42,0,#FF0000
558,42,0,#FF0000
557,42,0,#FF0000
557,44,0,#FF0000
555,44,0,#FF0000
553,44,0,#FF0000
551,44,0,#FF0000
549,44,0,#FF0000
549,45,0,#FF0000
547,45,0,#FF0000
546,45,0,#FF0000
544,45,0,#FF0000
542,44,0,#FF0000
542,42,0,#FF0000
542,40,0,#FF0000
542,38,0,#FF0000
542,36,0,#FF0000
542,35,0,#FF0000
542,33,0,#FF0000
544,31,0,#FF0000
544,29,0,#FF0000
546,27,0,#FF0000
546,25,0,#FF0000
546,24,0,#FF0000
546,22,0,#FF0000
547,20,0,#FF0000
547,18,0,#FF0000
547,16,0,#FF0000
549,15,0,#FF0000
549,13,0,#FF0000
549,11,0,#FF0000
551,11,0,#FF0000
551,9,0,#FF0000
551,7,0,#FF0000
551,5,0,#FF0000
553,5,0,#FF0000
549,5,0,#FF0000
547,5,0,#FF0000
546,5,0,#FF0000
544,5,0,#FF0000
542,5,0,#FF0000
540,5,0,#FF0000
538,5,0,#FF0000
537,5,0,#FF0000
535,5,0,#FF0000
533,5,0,#FF0000
531,7,0,#FF0000
529,7,0,#FF0000
527,7,0,#FF0000
526,7,0,#FF0000
524,7,0,#FF0000
522,7,0,#FF0000
520,7,0,#FF0000
518,7,0,#FF0000
517,7,0,#FF0000
515,7,0,#FF0000
513,7,0,#FF0000
513,9,0,#FF0000
513,11,0,#FF0000
511,13,0,#FF0000
511,15,0,#FF0000
511,16,0,#FF0000
511,18,0,#FF0000
511,20,0,#FF0000
511,22,0,#FF0000
511,24,0,#FF0000
509,24,0,#FF0000
509,25,0,#FF0000
507,25,0,#FF0000
506,25,0,#FF0000
506,24,0,#FF0000
506,22,0,#FF0000
